"Mean Hourly Temperature (°C) for all sites, 01/01/04 thru 12/31/04",,,,,,,,,,,,,,,,,,
Location,Bald Mesa,Beaver Basin,Burro Pass Tr,Dry Fk Mill Cr,E Mt Peale,Geyser Pass,Gold Basin,Grand-view,Horse Cr,La Sal Pass,L. Beaver,Mellenthin Meadows,Moonlight Meadows,Mt Mellenthin,N Peale RG,Wet Fk Mill Cr,Upper Dk Can,Upper Dk Can 2
Logger S/N,532797,532798,533551,555505,533560,555501,441384,555497,532800,555506,710738,695788,625100,555494,532801,555502,555498,710739
Elevation (m),2707.00,3378,3329,3232,3073,3207,3186,2204,3037,3091,3125,3195,3280,3445,3223,2988,3518,3512
Date/Time,BMS,UBB,BPT,DFM,EMP,GEP,GOB,GRV,HCR,LSP,LBB,MEM,MOM,MEL,NPE,WFM,UDC,UD2
01/08/04 21:00,-2.67,,-7.08,-10.01,-5.56,-8.38,,-1.89,-11.13,-8.38,,,,-8.91,-6.65,-8.47,,
01/08/04 22:00,-3.22,,-8.12,-10.01,-5.48,-8.65,,-1.97,-11.70,-8.20,,,,-8.91,-6.74,-8.38,,
01/08/04 23:00,-4.10,,-8.56,-10.85,-4.98,-8.91,,-1.44,-11.70,-8.73,,,,-8.47,-7.50,-8.91,,
01/09/04 00:00,-2.90,,-8.56,-11.23,-5.07,-9.28,,-1.97,-11.70,-8.91,,,,-8.91,-4.75,-9.00,,
01/09/04 01:00,-2.67,,-8.03,-11.23,-5.31,-9.19,,-2.44,-11.70,-8.91,,,,-8.56,-3.61,-9.37,,
01/09/04 02:00,-1.59,,-7.50,-10.56,-5.56,-9.09,,-1.97,-11.80,-8.91,,,,-8.38,-3.53,-8.91,,
01/09/04 03:00,-1.36,,-7.33,-10.29,-5.39,-8.91,,-2.13,-12.19,-9.19,,,,-8.38,-2.98,-8.82,,
01/09/04 04:00,-1.66,,-6.40,-9.74,-5.56,-8.82,,-1.36,-12.09,-8.56,,,,-8.20,-2.75,-8.56,,
01/09/04 05:00,-1.97,,-5.07,-8.83,-4.98,-7.16,,-1.51,-11.70,-7.85,,,,-7.85,-2.44,-8.38,,
01/09/04 06:00,-1.74,,-4.82,-6.40,-5.23,-6.48,,-2.13,-11.32,-6.15,,,,-7.85,-2.13,-7.85,,
01/09/04 07:00,-1.97,,-4.82,-7.77,-5.39,-6.06,,-2.90,-11.13,-5.81,,,,-7.85,-1.06,-7.85,,
01/09/04 08:00,-1.22,,-4.50,-8.82,-4.66,-5.73,,-3.06,-10.85,-5.56,,,,-7.42,-0.61,-7.59,,
01/09/04 09:00,2.17,,-2.90,-7.85,-2.13,-5.40,,-2.75,-10.38,-4.74,,,,-7.33,0.44,-7.08,,
01/09/04 10:00,4.71,,-1.22,-5.73,-0.31,-4.58,,-2.75,-8.74,-3.45,,,,-7.33,0.88,-5.82,,
01/09/04 11:00,5.88,,1.24,-5.48,3.01,-3.53,,-2.21,-7.08,-2.59,,,,-6.99,1.60,-2.21,,
01/09/04 12:00,6.42,,2.25,-4.09,1.02,-2.36,,-0.39,-5.56,-2.44,,,,-6.82,2.57,-2.20,,
01/09/04 13:00,6.83,,1.60,-3.77,1.60,-0.46,,1.46,-4.90,-2.44,,,,-6.82,-1.98,-2.36,,
01/09/04 14:00,6.89,,1.38,-4.09,0.58,-0.84,,2.03,-4.82,-2.44,,,,-6.82,-2.98,-2.13,,
01/09/04 15:00,5.67,,-1.14,-4.25,-0.61,-2.36,,3.10,-5.23,-2.67,,,,-6.82,-4.42,-3.29,,
01/09/04 16:00,4.92,,-2.36,-4.82,-1.74,-3.45,,4.29,-5.89,-3.37,,,,-6.82,-5.56,-3.93,,
01/09/04 17:00,0.43,,-3.45,-6.14,-2.44,-4.66,,4.22,-6.74,-4.01,,,,-7.33,-6.23,-4.74,,
01/09/04 18:00,-0.69,,-4.25,-7.25,-2.59,-5.39,,3.73,-7.59,-4.49,,,,-7.33,-6.91,-5.64,,
01/09/04 19:00,-1.98,,-4.33,-7.50,-2.82,-5.73,,0.80,-8.56,-4.82,,,,-7.33,-6.91,-5.81,,
01/09/04 20:00,-1.52,,-4.74,-7.85,-2.82,-5.81,,0.14,-9.09,-5.23,,,,-7.33,-7.08,-5.89,,
01/09/04 21:00,-1.90,,-5.39,-7.77,-2.90,-6.57,,-0.09,-9.46,-5.31,,,,-7.33,-7.68,-6.31,,
01/09/04 22:00,-1.21,,-5.81,-7.68,-2.75,-6.48,,-0.84,-9.74,-5.81,,,,-7.33,-8.38,-6.65,,
01/09/04 23:00,-1.06,,-6.06,-8.65,-2.52,-6.74,,-1.29,-10.01,-5.81,,,,-7.33,-8.65,-7.16,,
01/10/04 00:00,-1.06,,-6.82,-8.91,-2.59,-6.74,,-0.54,-10.29,-5.81,,,,-7.33,-8.91,-7.33,,
01/10/04 01:00,-0.31,,-7.08,-8.56,-2.82,-6.82,,0.44,-10.56,-5.81,,,,-7.33,-9.37,-7.42,,
01/10/04 02:00,-1.83,,-6.99,-8.73,-2.90,-6.06,,0.66,-10.75,-5.81,,,,-7.68,-9.46,-7.42,,
01/10/04 03:00,0.06,,-7.33,-8.73,-2.82,-5.81,,-0.01,-11.13,-5.81,,,,-7.85,-9.46,-7.33,,
01/10/04 04:00,-1.44,,-7.33,-8.91,-2.90,-5.98,,0.29,-11.13,-5.81,,,,-7.85,-9.19,-7.50,,
01/10/04 05:00,-0.99,,-7.08,-8.73,-2.44,-5.81,,0.36,-11.13,-5.81,,,,-7.33,-9.19,-7.85,,
01/10/04 06:00,-1.14,,-6.82,-8.91,-2.44,-5.81,,-0.76,-11.23,-5.81,,,,-7.33,-9.46,-7.59,,
01/10/04 07:00,-2.21,,-6.82,-8.91,-2.44,-6.31,,-2.21,-11.70,-5.81,,,,-7.33,-9.46,-7.68,,
01/10/04 08:00,-0.61,,-6.31,-8.91,-1.97,-5.98,,-2.44,-11.42,-5.48,,,,-7.33,-8.75,-7.33,,
01/10/04 09:00,2.74,,-3.62,-8.82,-0.39,-4.09,,-1.67,-10.94,-4.25,,,,-7.33,-5.73,-6.57,,
01/10/04 10:00,4.71,,-1.22,-8.03,1.09,-3.06,,-1.21,-9.46,-2.67,,,,-7.33,-2.91,-5.40,,
01/10/04 11:00,6.08,,1.46,-6.99,3.78,-2.13,,-0.91,-7.68,-1.74,,,,-7.16,-0.76,-2.83,,
01/10/04 12:00,6.96,,2.53,-5.48,1.74,-1.21,,0.14,-5.81,-1.06,,,,-6.82,-1.01,-2.13,,
01/10/04 13:00,6.01,,3.10,-4.74,2.25,0.29,,1.89,-4.90,-1.29,,,,-6.82,-3.30,-2.36,,
01/10/04 14:00,5.67,,2.53,-4.17,0.88,-0.01,,2.53,-4.82,-1.51,,,,-6.82,-1.82,-2.52,,
01/10/04 15:00,5.40,,-0.02,-4.33,-0.01,-0.61,,3.24,-4.98,-1.97,,,,-6.82,-3.61,-3.37,,
01/10/04 16:00,3.45,,-2.21,-6.23,-0.46,-1.90,,3.38,-5.73,-2.83,,,,-6.82,-4.66,-3.69,,
01/10/04 17:00,0.80,,-4.01,-7.68,-1.36,-3.37,,3.74,-6.91,-3.77,,,,-6.82,-6.15,-5.23,,
01/10/04 18:00,-0.76,,-4.74,-8.38,-1.51,-4.17,,2.32,-8.12,-4.49,,,,-7.16,-7.50,-6.40,,
01/10/04 19:00,-2.59,,-5.39,-8.47,-1.97,-4.82,,0.73,-9.00,-4.82,,,,-7.33,-8.03,-6.74,,
01/10/04 20:00,-3.29,,-5.64,-9.09,-2.44,-5.56,,-0.09,-9.64,-4.82,,,,-7.33,-8.65,-6.99,,
01/10/04 21:00,-2.59,,-6.14,-9.28,-2.52,-5.64,,-0.16,-10.10,-4.98,,,,-7.33,-8.91,-7.25,,
01/10/04 22:00,-1.52,,-6.40,-9.46,-2.67,-5.98,,0.29,-10.56,-5.07,,,,-7.33,-9.37,-7.68,,
01/10/04 23:00,-1.44,,-6.82,-10.01,-2.44,-5.31,,0.21,-11.04,-5.64,,,,-7.33,-9.46,-7.68,,
01/11/04 00:00,-1.66,,-6.82,-9.83,-2.44,-5.07,,0.14,-11.13,-5.81,,,,-7.33,-9.74,-8.03,,
01/11/04 01:00,-1.44,,-6.82,-9.19,-2.36,-5.07,,0.44,-11.70,-5.81,,,,-7.33,-9.46,-8.20,,
01/11/04 02:00,-1.82,,-6.99,-9.74,-2.44,-5.31,,0.51,-11.70,-6.31,,,,-7.33,-10.01,-8.38,,
01/11/04 03:00,-1.82,,-7.59,-10.01,-2.44,-5.31,,0.21,-12.09,-5.81,,,,-7.59,-10.01,-8.47,,
01/11/04 04:00,-1.66,,-7.59,-9.92,-2.28,-5.64,,-0.84,-12.29,-6.23,,,,-7.85,-8.74,-8.03,,
01/11/04 05:00,-1.82,,-7.16,-9.64,-2.36,-5.81,,-1.06,-12.29,-6.82,,,,-7.85,-8.82,-7.85,,
01/11/04 06:00,-1.51,,-6.99,-10.01,-2.75,-6.14,,-0.91,-12.29,-7.08,,,,-7.85,-9.64,-8.20,,
01/11/04 07:00,-1.44,,-7.76,-10.19,-2.67,-6.31,,-1.14,-12.29,-6.99,,,,-7.85,-10.01,-8.38,,
01/11/04 08:00,-0.09,,-6.66,-10.38,-2.21,-6.14,,-0.54,-12.29,-6.57,,,,-7.85,-9.20,-8.38,,
01/11/04 09:00,2.39,,-3.77,-9.92,-0.99,-4.58,,-0.69,-12.09,-5.64,,,,-7.68,-5.82,-7.77,,
01/11/04 10:00,4.78,,-1.52,-9.01,0.65,-3.06,,-0.76,-10.57,-4.17,,,,-7.33,-2.52,-6.23,,
01/11/04 11:00,5.06,,1.53,-7.86,3.84,-2.05,,-0.09,-8.83,-2.67,,,,-6.99,-1.59,-3.77,,
01/11/04 12:00,6.02,,2.46,-6.15,1.74,-0.99,,0.94,-6.82,-1.97,,,,-6.82,-1.84,-3.06,,
01/11/04 13:00,6.89,,2.75,-5.15,2.67,0.87,,2.10,-5.81,-1.36,,,,-6.82,-4.50,-2.98,,
01/11/04 14:00,6.76,,2.60,-4.66,1.39,-0.09,,2.53,-5.81,-1.89,,,,-6.91,-4.98,-2.98,,
01/11/04 15:00,5.60,,-0.03,-5.23,0.29,-0.69,,3.10,-6.31,-2.36,,,,-7.33,-6.15,-4.34,,
01/11/04 16:00,4.08,,-2.83,-6.66,-1.29,-1.74,,4.22,-7.51,-3.37,,,,-7.33,-7.33,-5.07,,
01/11/04 17:00,0.57,,-4.33,-9.00,-2.21,-3.14,,4.36,-8.83,-4.58,,,,-7.33,-8.12,-6.23,,
01/11/04 18:00,-1.14,,-5.65,-9.37,-1.97,-3.93,,3.67,-9.92,-5.31,,,,-7.33,-9.10,-7.50,,
01/11/04 19:00,-2.83,,-6.31,-9.74,-2.36,-4.66,,0.95,-10.75,-5.31,,,,-7.68,-9.83,-7.68,,
01/11/04 20:00,-1.82,,-6.82,-9.83,-2.52,-4.66,,0.29,-11.42,-5.81,,,,-7.85,-9.92,-8.20,,
01/11/04 21:00,-2.52,,-7.08,-9.83,-2.59,-4.82,,-0.01,-11.70,-5.98,,,,-7.85,-10.01,-8.03,,
01/11/04 22:00,-1.90,,-7.33,-9.74,-2.82,-4.98,,-0.01,-12.00,-6.06,,,,-7.85,-10.10,-8.20,,
01/11/04 23:00,-2.44,,-7.33,-9.55,-2.90,-5.15,,-0.61,-12.29,-6.23,,,,-7.85,-10.38,-8.65,,
01/12/04 00:00,-1.82,,-7.42,-9.28,-2.90,-5.31,,-0.61,-12.39,-6.31,,,,-7.85,-10.66,-8.82,,
01/12/04 01:00,-2.21,,-7.59,-9.37,-2.98,-5.39,,-0.61,-12.88,-6.31,,,,-8.12,-10.94,-8.73,,
01/12/04 02:00,-2.21,,-7.76,-9.28,-2.90,-5.56,,-0.46,-12.88,-6.48,,,,-7.85,-11.13,-8.91,,
01/12/04 03:00,-1.36,,-7.94,-10.19,-2.90,-5.39,,-0.76,-13.08,-7.16,,,,-7.85,-11.13,-9.00,,
01/12/04 04:00,-2.67,,-7.94,-11.04,-2.98,-5.81,,-0.76,-13.49,-7.33,,,,-7.85,-11.04,-9.00,,
01/12/04 05:00,-3.30,,-7.85,-11.13,-3.14,-6.06,,-0.69,-13.49,-7.33,,,,-7.85,-11.13,-9.46,,
01/12/04 06:00,-2.75,,-8.12,-11.23,-3.37,-6.31,,-1.97,-13.49,-7.33,,,,-7.94,-11.13,-9.37,,
01/12/04 07:00,-1.82,,-8.38,-10.85,-3.37,-6.31,,-1.89,-13.49,-7.33,,,,-8.38,-11.61,-9.46,,
01/12/04 08:00,-1.00,,-7.77,-10.56,-3.06,-6.06,,-2.05,-13.49,-6.99,,,,-8.38,-10.30,-9.28,,
01/12/04 09:00,2.24,,-5.07,-10.56,-1.59,-5.31,,-2.05,-13.19,-6.06,,,,-8.20,-6.74,-8.20,,
01/12/04 10:00,4.16,,-2.68,-10.10,-0.02,-3.85,,-2.36,-11.42,-4.82,,,,-7.85,-3.93,-7.00,,
01/12/04 11:00,5.95,,0.14,-8.03,3.77,-2.67,,-1.59,-9.46,-3.06,,,,-7.76,-2.67,-3.93,,
01/12/04 12:00,6.69,,1.24,-6.31,1.39,-1.36,,-0.69,-7.51,-2.13,,,,-7.68,-2.78,-2.90,,
01/12/04 13:00,5.94,,1.82,-5.31,1.96,0.87,,1.67,-6.74,-1.66,,,,-7.68,-5.48,-2.83,,
01/12/04 14:00,5.67,,1.82,-4.74,0.58,-0.16,,2.60,-6.57,-2.05,,,,-7.42,-5.73,-2.75,,
01/12/04 15:00,4.92,,-1.23,-4.66,-0.54,-1.06,,3.10,-6.99,-2.75,,,,-7.85,-7.08,-4.50,,
01/12/04 16:00,3.45,,-3.45,-6.16,-1.59,-2.28,,3.24,-8.12,-3.85,,,,-7.85,-8.03,-5.48,,
01/12/04 17:00,-0.69,,-4.82,-9.19,-2.44,-3.61,,4.15,-9.55,-5.15,,,,-8.03,-9.10,-6.06,,
01/12/04 18:00,-1.36,,-6.31,-10.56,-2.90,-4.58,,3.17,-10.85,-5.73,,,,-8.38,-9.92,-7.33,,
01/12/04 19:00,-1.90,,-7.16,-10.75,-3.06,-4.98,,0.66,-11.70,-6.57,,,,-8.38,-10.38,-8.03,,
01/12/04 20:00,-3.78,,-7.68,-10.47,-2.98,-5.40,,0.07,-12.29,-6.48,,,,-8.38,-10.56,-8.65,,
01/12/04 21:00,-2.99,,-7.76,-10.56,-3.69,-5.98,,-0.69,-12.88,-6.65,,,,-8.38,-10.85,-8.91,,
01/12/04 22:00,-2.83,,-8.29,-10.85,-3.45,-5.64,,-1.36,-13.29,-6.82,,,,-8.56,-11.23,-9.01,,
01/12/04 23:00,-4.01,,-8.65,-10.19,-3.77,-6.23,,-1.59,-13.49,-6.82,,,,-8.91,-11.61,-9.37,,
01/13/04 00:00,-3.37,,-9.00,-11.04,-3.85,-5.98,,-1.36,-13.80,-6.91,,,,-8.91,-11.80,-9.46,,
01/13/04 01:00,-2.98,,-9.28,-11.51,-3.85,-5.89,,-1.51,-14.10,-6.82,,,,-8.91,-11.80,-9.55,,
01/13/04 02:00,-4.18,,-9.09,-11.42,-3.53,-6.31,,-1.74,-14.10,-6.82,,,,-8.91,-11.70,-9.55,,
01/13/04 03:00,-4.42,,-9.74,-11.70,-3.69,-6.31,,-1.06,-14.10,-7.33,,,,-8.91,-11.70,-9.64,,
01/13/04 04:00,-5.24,,-10.29,-11.70,-3.61,-6.82,,-2.36,-14.10,-7.42,,,,-8.91,-11.70,-10.01,,
01/13/04 05:00,-3.86,,-10.19,-12.19,-3.85,-6.82,,-2.59,-14.63,-7.94,,,,-9.46,-10.75,-10.01,,
01/13/04 06:00,-4.09,,-10.10,-11.90,-4.09,-6.57,,-2.67,-14.73,-7.68,,,,-9.46,-10.56,-9.92,,
01/13/04 07:00,-3.61,,-9.92,-12.29,-4.09,-6.57,,-2.75,-14.73,-7.33,,,,-9.46,-11.42,-10.19,,
01/13/04 08:00,-2.60,,-8.83,-11.51,-3.85,-5.89,,-2.67,-14.73,-6.48,,,,-9.46,-10.40,-10.01,,
01/13/04 09:00,0.35,,-5.40,-10.66,-1.44,-4.66,,-2.82,-14.42,-6.06,,,,-9.46,-5.90,-9.01,,
01/13/04 10:00,2.46,,-2.68,-10.19,0.13,-3.53,,-2.98,-12.59,-4.50,,,,-9.00,-4.09,-7.18,,
01/13/04 11:00,3.87,,0.29,-8.04,3.77,-1.90,,-2.67,-10.48,-2.28,,,,-8.47,-2.75,-3.93,,
01/13/04 12:00,5.40,,1.74,-6.23,1.67,-0.54,,-1.00,-8.20,-0.91,,,,-7.94,-2.08,-2.52,,
01/13/04 13:00,5.81,,2.03,-5.15,2.10,2.38,,1.10,-7.16,-1.06,,,,-7.85,-5.23,-2.44,,
01/13/04 14:00,2.81,,2.39,-4.25,0.88,1.52,,1.02,-6.82,-1.36,,,,-7.85,-4.98,-2.05,,
01/13/04 15:00,4.15,,-0.33,-3.29,-0.31,-0.54,,1.24,-7.25,-1.82,,,,-7.85,-6.32,-2.60,,
01/13/04 16:00,1.52,,-2.52,-5.08,-1.44,-1.36,,2.53,-8.20,-2.83,,,,-7.85,-7.50,-4.25,,
01/13/04 17:00,-1.06,,-4.33,-8.12,-1.82,-2.90,,2.67,-9.55,-3.77,,,,-7.85,-8.38,-4.99,,
01/13/04 18:00,-1.66,,-5.39,-8.82,-2.67,-3.53,,1.74,-10.38,-4.33,,,,-8.12,-9.00,-6.65,,
01/13/04 19:00,-2.05,,-6.23,-9.01,-2.90,-3.61,,0.88,-11.23,-4.33,,,,-8.38,-9.55,-7.08,,
01/13/04 20:00,-1.52,,-6.31,-9.64,-3.29,-3.85,,-0.01,-11.80,-4.66,,,,-8.38,-9.74,-7.42,,
01/13/04 21:00,-1.36,,-6.57,-9.83,-3.85,-4.17,,-0.84,-12.29,-4.98,,,,-8.38,-9.83,-6.65,,
01/13/04 22:00,-1.60,,-6.82,-9.83,-3.69,-4.33,,-1.06,-12.29,-5.15,,,,-8.38,-10.01,-6.99,,
01/13/04 23:00,-1.59,,-6.99,-9.83,-3.37,-3.93,,-1.74,-12.59,-4.98,,,,-8.38,-10.10,-7.08,,
01/14/04 00:00,-1.21,,-7.08,-9.55,-3.37,-4.33,,-1.90,-12.88,-4.98,,,,-8.38,-10.47,-7.33,,
01/14/04 01:00,-1.14,,-7.33,-9.10,-3.53,-4.41,,-2.44,-12.88,-4.98,,,,-8.38,-10.01,-7.08,,
01/14/04 02:00,0.14,,-7.42,-9.09,-3.85,-4.33,,-2.13,-12.88,-5.31,,,,-8.38,-9.37,-7.25,,
01/14/04 03:00,-1.52,,-6.57,-9.09,-3.53,-4.58,,-2.52,-12.88,-4.98,,,,-8.38,-9.74,-7.16,,
01/14/04 04:00,-0.61,,-6.65,-8.74,-3.61,-3.93,,-2.36,-12.88,-4.98,,,,-8.38,-9.74,-7.59,,
01/14/04 05:00,-0.46,,-6.14,-8.20,-3.85,-3.93,,-2.28,-12.88,-5.23,,,,-8.38,-9.46,-7.85,,
01/14/04 06:00,-0.54,,-5.56,-5.16,-3.45,-4.98,,-1.51,-12.88,-5.31,,,,-8.38,-9.55,-7.85,,
01/14/04 07:00,-1.21,,-5.89,-4.58,-3.69,-6.06,,-1.82,-12.39,-5.31,,,,-8.38,-9.92,-7.76,,
01/14/04 08:00,-1.21,,-5.81,-5.48,-3.69,-5.81,,-2.83,-12.09,-4.90,,,,-8.38,-9.10,-6.74,,
01/14/04 09:00,2.80,,-3.70,-3.38,-2.36,-3.78,,-2.91,-10.57,-3.31,,,,-7.85,-5.66,-5.56,,
01/14/04 10:00,5.40,,-1.21,-2.83,-0.39,-1.74,,-2.98,-8.47,-1.44,,,,-7.85,-2.91,-3.95,,
01/14/04 11:00,6.89,,0.14,-2.59,2.60,-0.54,,-2.75,-6.82,-0.39,,,,-7.42,-1.29,0.28,,
01/14/04 12:00,7.10,,0.88,-1.21,1.39,0.21,,-1.90,-5.31,0.07,,,,-7.33,0.41,1.38,,
01/14/04 13:00,8.63,,0.88,-0.39,1.89,1.82,,-0.39,-4.49,0.22,,,,-7.33,-1.14,1.46,,
01/14/04 14:00,7.76,,1.17,0.22,1.24,1.09,,0.65,-4.49,-0.39,,,,-7.33,-2.21,0.58,,
01/14/04 15:00,6.29,,-0.54,0.07,0.36,-0.24,,1.74,-5.23,-0.69,,,,-7.33,-3.45,-0.99,,
01/14/04 16:00,4.57,,-2.36,-1.82,-0.84,-1.90,,2.32,-6.06,-1.83,,,,-7.33,-5.40,-2.28,,
01/14/04 17:00,0.35,,-3.69,-5.90,-1.89,-3.77,,3.03,-7.68,-3.77,,,,-7.33,-7.42,-3.77,,
01/14/04 18:00,-0.54,,-4.82,-6.65,-2.05,-4.66,,2.75,-8.65,-3.85,,,,-7.33,-7.76,-4.50,,
01/14/04 19:00,-0.91,,-5.56,-4.17,-2.44,-4.33,,1.53,-9.46,-4.17,,,,-7.33,-0.92,-5.65,,
01/14/04 20:00,-1.29,,-5.40,-6.23,-2.52,-4.82,,1.46,-10.01,-3.85,,,,-7.68,-0.76,-6.06,,
01/14/04 21:00,-0.84,,-4.82,-4.98,-2.90,-5.31,,0.51,-10.47,-4.09,,,,-7.85,-1.06,-5.98,,
01/14/04 22:00,-0.91,,-4.33,-4.09,-2.28,-4.99,,0.14,-10.10,-3.94,,,,-7.85,-1.51,-5.89,,
01/14/04 23:00,0.07,,-3.85,-3.45,-1.97,-4.01,,0.73,-9.28,-2.59,,,,-7.50,-1.74,-5.07,,
01/15/04 00:00,-0.09,,-4.01,-2.98,-2.28,-3.69,,1.02,-8.20,-3.14,,,,-7.33,-2.05,-4.01,,
01/15/04 01:00,-0.46,,-4.33,-3.14,-2.75,-4.01,,1.67,-6.91,-3.37,,,,-7.42,-2.67,-4.91,,
01/15/04 02:00,-0.99,,-4.58,-3.53,-2.90,-4.90,,1.39,-7.76,-3.53,,,,-7.59,-2.90,-5.89,,
01/15/04 03:00,-1.21,,-4.74,-3.21,-2.90,-5.48,,0.73,-7.68,-3.53,,,,-7.68,-2.98,-5.81,,
01/15/04 04:00,-1.59,,-5.31,-3.29,-2.90,-5.48,,0.44,-7.16,-3.53,,,,-7.85,-3.29,-4.66,,
01/15/04 05:00,-1.14,,-5.07,-3.85,-3.21,-5.23,,0.66,-7.33,-3.85,,,,-7.85,-3.06,-4.09,,
01/15/04 06:00,-0.99,,-4.82,-3.53,-3.21,-4.98,,0.88,-6.48,-3.85,,,,-7.42,-3.14,-4.09,,
01/15/04 07:00,-0.99,,-4.82,-3.61,-3.37,-4.90,,0.73,-5.89,-3.85,,,,-7.33,-3.14,-4.17,,
01/15/04 08:00,-1.51,,-4.66,-3.85,-3.06,-4.82,,0.73,-6.06,-4.09,,,,-7.33,-3.45,-3.77,,
01/15/04 09:00,-0.99,,-4.82,-3.85,-2.90,-4.17,,0.44,-5.07,-4.09,,,,-7.33,-4.09,-2.90,,
01/15/04 10:00,-0.01,,-4.90,-4.09,-3.14,-4.17,,0.29,-4.58,-3.85,,,,-7.33,-4.17,-2.75,,
01/15/04 11:00,0.14,,-5.23,-4.25,-2.90,-4.41,,0.88,-4.17,-3.85,,,,-6.99,-3.93,-2.67,,
01/15/04 12:00,0.66,,-5.07,-3.93,-2.44,-4.09,,1.60,-4.33,-3.85,,,,-6.82,-3.85,-2.67,,
01/15/04 13:00,-0.01,,-5.15,-3.85,-2.82,-3.85,,1.74,-3.93,-3.85,,,,-6.82,-3.93,-2.28,,
01/15/04 14:00,-0.61,,-5.31,-3.37,-2.98,-4.01,,1.89,-4.09,-4.01,,,,-6.82,-4.33,-2.21,,
01/15/04 15:00,-1.51,,-5.64,-3.53,-3.85,-4.82,,2.25,-4.66,-4.58,,,,-6.82,-4.49,-2.67,,
01/15/04 16:00,-2.59,,-5.81,-4.41,-4.01,-5.48,,1.74,-4.82,-4.82,,,,-6.82,-4.49,-3.21,,
01/15/04 17:00,-3.14,,-5.89,-4.82,-4.33,-5.81,,0.95,-5.23,-5.07,,,,-7.16,-5.15,-3.77,,
01/15/04 18:00,-3.61,,-6.23,-5.56,-4.33,-5.81,,0.14,-5.48,-5.31,,,,-7.33,-5.31,-4.41,,
01/15/04 19:00,-4.25,,-6.14,-5.64,-4.49,-5.81,,-0.54,-5.81,-5.31,,,,-6.99,-5.31,-4.82,,
01/15/04 20:00,-3.85,,-6.23,-5.15,-4.82,-5.81,,-0.91,-5.39,-5.31,,,,-6.82,-5.31,-4.82,,
01/15/04 21:00,-3.85,,-5.98,-4.90,-4.49,-5.81,,-1.21,-5.31,-5.31,,,,-6.82,-4.98,-4.74,,
01/15/04 22:00,-4.25,,-5.56,-4.82,-4.33,-5.48,,-1.51,-5.31,-4.98,,,,-6.82,-4.66,-4.33,,
01/15/04 23:00,-4.33,,-5.31,-5.31,-4.41,-5.89,,-1.14,-5.39,-5.23,,,,-6.82,-4.90,-4.82,,
01/16/04 00:00,-4.33,,-5.98,-6.23,-5.07,-6.74,,-1.06,-5.81,-5.73,,,,-6.82,-5.39,-5.07,,
01/16/04 01:00,-3.69,,-6.31,-6.31,-5.31,-6.31,,-1.06,-5.64,-5.48,,,,-6.82,-5.48,-4.82,,
01/16/04 02:00,-4.01,,-6.74,-6.31,-5.73,-6.31,,-1.06,-5.48,-5.31,,,,-6.91,-6.23,-4.82,,
01/16/04 03:00,-4.90,,-7.16,-7.35,-6.31,-6.40,,-1.14,-6.06,-5.64,,,,-7.33,-6.65,-4.98,,
01/16/04 04:00,-5.64,,-8.38,-9.55,-6.65,-7.59,,-2.05,-8.21,-6.99,,,,-7.59,-6.99,-7.00,,
01/16/04 05:00,-6.91,,-9.74,-10.85,-6.99,-8.38,,-2.52,-9.55,-8.12,,,,-7.85,-7.60,-8.83,,
01/16/04 06:00,-6.23,,-10.38,-11.61,-7.08,-8.56,,-3.37,-10.75,-8.12,,,,-8.20,-8.57,-9.74,,
01/16/04 07:00,-6.82,,-10.29,-12.09,-7.50,-9.55,,-2.90,-11.13,-9.37,,,,-8.65,-7.50,-10.29,,
01/16/04 08:00,-5.49,,-9.10,-12.00,-6.82,-10.19,,-3.37,-11.80,-9.01,,,,-9.37,-6.99,-10.94,,
01/16/04 09:00,-3.78,,-7.94,-12.20,-5.56,-9.83,,-3.45,-12.09,-8.65,,,,-9.46,-5.31,-10.66,,
01/16/04 10:00,-1.14,,-6.32,-12.19,-4.25,-8.47,,-2.90,-10.67,-7.77,,,,-9.46,-4.49,-8.50,,
01/16/04 11:00,0.58,,-4.01,-8.41,-0.80,-6.57,,-2.52,-7.34,-5.73,,,,-9.19,-3.61,-4.26,,
01/16/04 12:00,-2.28,,-3.93,-5.89,-3.61,-5.07,,-1.74,-6.31,-5.31,,,,-8.65,-4.18,-2.98,,
01/16/04 13:00,-1.29,,-4.74,-5.81,-3.06,-4.01,,-1.14,-5.81,-5.15,,,,-8.38,-5.48,-3.21,,
01/16/04 14:00,-2.21,,-5.81,-6.48,-4.41,-4.82,,-1.74,-5.73,-5.31,,,,-8.38,-5.81,-3.93,,
01/16/04 15:00,-3.08,,-6.57,-6.65,-4.74,-5.23,,-1.44,-6.06,-5.89,,,,-7.85,-6.14,-3.69,,
01/16/04 16:00,-5.81,,-7.50,-7.42,-5.07,-6.15,,-1.44,-6.82,-6.74,,,,-8.20,-7.68,-5.32,,
01/16/04 17:00,-7.08,,-8.29,-8.56,-5.81,-7.59,,-1.97,-8.74,-7.68,,,,-8.38,-9.46,-7.25,,
01/16/04 18:00,-6.23,,-8.56,-8.56,-6.74,-8.38,,-2.59,-9.46,-7.94,,,,-8.38,-10.01,-6.82,,
01/16/04 19:00,-5.73,,-8.65,-8.38,-7.08,-8.38,,-3.29,-9.74,-8.20,,,,-8.38,-10.10,-6.82,,
